id_discussion,title,link,score,answer_count,view_count,creation_date,tags
56508174,Solidity: Error(&#39;incorrect number of arguments&#39;),https://stackoverflow.com/questions/56508174/solidity-errorincorrect-number-of-arguments,1,1,412,2019/6/9 0:27,"ethereum, solidity"
48485137,Can you use javascript to halt the currently running c++ in WebAssembly?,https://stackoverflow.com/questions/48485137/can-you-use-javascript-to-halt-the-currently-running-c-in-webassembly,0,1,412,2018/1/28 18:02,"javascript, c++, exit, webassembly"
52786149,Fail to use ibpy to send Futures order in InteractiveBrokers,https://stackoverflow.com/questions/52786149/fail-to-use-ibpy-to-send-futures-order-in-interactivebrokers,0,2,412,2018/10/13 3:48,"python-2.7, interactive-brokers, ibpy"
62601759,Extrinsic failed when invoke HashMap/BTreeMap insert() in ink! contract via Polkadot JS api,https://stackoverflow.com/questions/62601759/extrinsic-failed-when-invoke-hashmap-btreemap-insert-in-ink-contract-via-polk,1,0,412,2020/6/27 3:39,"substrate, polkadot-js, rust-ink"
75353477,Blazor: Using a keyboard event together with DebounceInterval in a MudBlazor textfield,https://stackoverflow.com/questions/75353477/blazor-using-a-keyboard-event-together-with-debounceinterval-in-a-mudblazor-tex,0,1,411,2023/2/5 23:42,"binding, blazor, textfield, keyboard-events, mudblazor"
69340428,"OpenZeppelin Context.sol smart contract is abstract, why?",https://stackoverflow.com/questions/69340428/openzeppelin-context-sol-smart-contract-is-abstract-why,0,1,411,2021/9/27 10:02,"blockchain, ethereum, solidity, smartcontracts, openzeppelin"
75723102,How does gensim calculate sentence embeddings when using a pretrained fasttext model?,https://stackoverflow.com/questions/75723102/how-does-gensim-calculate-sentence-embeddings-when-using-a-pretrained-fasttext-m,0,2,411,2023/3/13 22:19,"gensim, word-embedding, fasttext"
60970547,Blazor WebAssembly: How to inspect eventhandler bound to html-element in chrome?,https://stackoverflow.com/questions/60970547/blazor-webassembly-how-to-inspect-eventhandler-bound-to-html-element-in-chrome,0,0,411,2020/4/1 20:08,"google-chrome-devtools, blazor, webassembly, blazor-client-side, asp.net-blazor"
72273192,Problem with yarn dependency using the rhino R package,https://stackoverflow.com/questions/72273192/problem-with-yarn-dependency-using-the-rhino-r-package,3,2,411,2022/5/17 19:25,"r, node.js, shiny, sass, yarnpkg"
75730873,React hook form input currentTarget input clear errors if not empty for current only,https://stackoverflow.com/questions/75730873/react-hook-form-input-currenttarget-input-clear-errors-if-not-empty-for-current,0,0,411,2023/3/14 16:51,"reactjs, typescript, next.js, react-hook-form"
74177422,Why transaction cost and execution cost are same in Remix IDE all the time?,https://stackoverflow.com/questions/74177422/why-transaction-cost-and-execution-cost-are-same-in-remix-ide-all-the-time,1,1,411,2022/10/24 14:45,"solidity, remix"
69158817,How to set the default value for StorageValue?,https://stackoverflow.com/questions/69158817/how-to-set-the-default-value-for-storagevalue,1,1,411,2021/9/13 15:28,"substrate, polkadot"
74281960,Can&#39;t get the balance or USDT TRC20 wallet,https://stackoverflow.com/questions/74281960/cant-get-the-balance-or-usdt-trc20-wallet,0,0,410,2022/11/2 5:26,"curl, blockchain, ethereum, rpc, tron"
66960982,How can I bypass CORS to make a call to Firestore from Blazor WebAssembly? (call is in in JavaScript),https://stackoverflow.com/questions/66960982/how-can-i-bypass-cors-to-make-a-call-to-firestore-from-blazor-webassembly-call,1,1,410,2021/4/6 7:31,"javascript, firebase, google-cloud-firestore, cors, blazor-webassembly"
75700650,Masking(PatternMask) with MudBlazor not working in Blazor hybrid,https://stackoverflow.com/questions/75700650/maskingpatternmask-with-mudblazor-not-working-in-blazor-hybrid,0,0,410,2023/3/11 4:17,"mudblazor, maui-blazor, blazor-hybrid"
70860268,Calling Python or exeternal functions from Solidity smart contracts,https://stackoverflow.com/questions/70860268/calling-python-or-exeternal-functions-from-solidity-smart-contracts,0,1,410,2022/1/26 16:11,"python, ethereum, solidity, smartcontracts"
71369705,Solana wallet adapter access wallet automatically,https://stackoverflow.com/questions/71369705/solana-wallet-adapter-access-wallet-automatically,0,0,410,2022/3/6 19:07,"solana, solana-web3js"
69942240,Vue3 without using the cli service,https://stackoverflow.com/questions/69942240/vue3-without-using-the-cli-service,0,1,410,2021/11/12 19:29,"typescript, vuejs3, webpack-4"
71322693,How to start Azure B2C User Flows from Blazor WASM application using MSAL 2,https://stackoverflow.com/questions/71322693/how-to-start-azure-b2c-user-flows-from-blazor-wasm-application-using-msal-2,2,0,409,2022/3/2 20:26,"azure, blazor-webassembly, azure-ad-b2c"
73984347,Unity 3D WebGL Build Error (il2cpp.exe did not run properly!),https://stackoverflow.com/questions/73984347/unity-3d-webgl-build-error-il2cpp-exe-did-not-run-properly,0,0,409,2022/10/7 16:22,"c#, unity-game-engine, webgl, unity-webgl, il2cpp"
59675399,Why are the functions to reference pointers missing when compiled to WASM?,https://stackoverflow.com/questions/59675399/why-are-the-functions-to-reference-pointers-missing-when-compiled-to-wasm,0,0,409,2020/1/10 12:07,"c++, c, webassembly, emscripten"
51940969,Expose securely your network to make possible anyone can hit your smart contract,https://stackoverflow.com/questions/51940969/expose-securely-your-network-to-make-possible-anyone-can-hit-your-smart-contract,2,1,409,2018/8/21 10:58,"ethereum, go-ethereum, metamask"
70658482,Interfaces. Why am I getting a type error when trying to use an external function?,https://stackoverflow.com/questions/70658482/interfaces-why-am-i-getting-a-type-error-when-trying-to-use-an-external-functio,1,1,409,2022/1/11 4:21,"interface, typeerror, ethereum, solidity"
75376274,How to send a value when calling a contract function to then transfer a portion of it?,https://stackoverflow.com/questions/75376274/how-to-send-a-value-when-calling-a-contract-function-to-then-transfer-a-portion,0,0,409,2023/2/8 0:27,"javascript, solidity, web3js, metamask, alchemy"
42556762,Ethereum. Is there any way to notify about contract creation?,https://stackoverflow.com/questions/42556762/ethereum-is-there-any-way-to-notify-about-contract-creation,2,2,409,2017/3/2 21:27,"json, transactions, blockchain, ethereum, smartcontracts"
71714995,Websocket Disconnection,https://stackoverflow.com/questions/71714995/websocket-disconnection,0,1,409,2022/4/2 13:00,"python, websocket, cloudflare"
73026307,How to serialize anchor instruction from non-anchor contract,https://stackoverflow.com/questions/73026307/how-to-serialize-anchor-instruction-from-non-anchor-contract,0,1,409,2022/7/19 1:29,"solana, anchor-solana"
63177222,Blockchain Application Architecture: UML &amp; Use Cases,https://stackoverflow.com/questions/63177222/blockchain-application-architecture-uml-use-cases,0,0,409,2020/7/31 0:15,"uml, blockchain, ethereum, use-case, decentralized-applications"
66820011,"Blazor WASM Azure Static Web App, Functions not working",https://stackoverflow.com/questions/66820011/blazor-wasm-azure-static-web-app-functions-not-working,0,1,408,2021/3/26 23:40,"azure, azure-functions, blazor-webassembly, azure-static-web-app"
74586945,How can my smart contract swap WETH for ETH?,https://stackoverflow.com/questions/74586945/how-can-my-smart-contract-swap-weth-for-eth,0,1,408,2022/11/27 9:52,"blockchain, solidity, smartcontracts"
65433663,Unable to deploy static website using CircleCI,https://stackoverflow.com/questions/65433663/unable-to-deploy-static-website-using-circleci,1,0,408,2020/12/24 11:38,"circleci, circleci-2.0, circleci-workflows, circleci-orb"
39876130,Ethereum Mobile Application,https://stackoverflow.com/questions/39876130/ethereum-mobile-application,1,2,408,2016/10/5 22:04,ethereum
57106618,Can&#39;t perform a React state update on an unmounted component problem in Interval function,https://stackoverflow.com/questions/57106618/cant-perform-a-react-state-update-on-an-unmounted-component-problem-in-interval,1,2,408,2019/7/19 14:20,"javascript, reactjs, travis-ci"
74036480,How to mock a transaction with a smart contract with eth-testing,https://stackoverflow.com/questions/74036480/how-to-mock-a-transaction-with-a-smart-contract-with-eth-testing,0,1,408,2022/10/12 12:22,"javascript, unit-testing, jestjs, smartcontracts, jest-fetch-mock"
58140560,Resetting Wasm memory in node.js,https://stackoverflow.com/questions/58140560/resetting-wasm-memory-in-node-js,4,0,408,2019/9/28 3:44,"node.js, rust, webassembly, wasm-bindgen"
69514663,How to target ESNext modules on Nuxt?,https://stackoverflow.com/questions/69514663/how-to-target-esnext-modules-on-nuxt,2,2,408,2021/10/10 19:16,"vue.js, webpack, nuxt.js"
70173962,Function calls in smart contract from script and checking value of variables,https://stackoverflow.com/questions/70173962/function-calls-in-smart-contract-from-script-and-checking-value-of-variables,2,1,407,2021/12/1 1:54,"ethereum, solidity, smartcontracts, brownie"
75551336,"Can I substitute dependencies for a module (for example, replace node-fetch with the inbuilt fetch) using Vite?",https://stackoverflow.com/questions/75551336/can-i-substitute-dependencies-for-a-module-for-example-replace-node-fetch-with,-1,1,407,2023/2/24 7:32,"fetch, vite, node-fetch"
56248080,JavaScript string is empty when passed to Rust WebAssembly module,https://stackoverflow.com/questions/56248080/javascript-string-is-empty-when-passed-to-rust-webassembly-module,2,0,407,2019/5/22 9:10,"javascript, rust, webassembly"
60191400,"Is shared WebAssembly.memory, SharedArrayBuffer?",https://stackoverflow.com/questions/60191400/is-shared-webassembly-memory-sharedarraybuffer,0,0,407,2020/2/12 23:10,"javascript, webassembly, sharedarraybuffer"
75350107,How to pull the total balance on an SPL token for a wallet address in solana (python),https://stackoverflow.com/questions/75350107/how-to-pull-the-total-balance-on-an-spl-token-for-a-wallet-address-in-solana-py,1,1,407,2023/2/5 12:23,"python, solana"
73623286,Getting error: No identifiers allowed directly after numeric literal,https://stackoverflow.com/questions/73623286/getting-error-no-identifiers-allowed-directly-after-numeric-literal,0,0,407,2022/9/6 21:56,"reactjs, typescript, react-native, solana-web3js, solana-program-library"
52430976,How to Implement React Redux Search and Checkbox Filter,https://stackoverflow.com/questions/52430976/how-to-implement-react-redux-search-and-checkbox-filter,2,0,407,2018/9/21 2:14,react-redux
64348338,Cannot connect front-end template to node-template in Substrate,https://stackoverflow.com/questions/64348338/cannot-connect-front-end-template-to-node-template-in-substrate,0,1,407,2020/10/14 15:14,"substrate, polkadot"
60214047,How to Invoke JavaScript from Xamarin.Forms app without using Uno.UI?,https://stackoverflow.com/questions/60214047/how-to-invoke-javascript-from-xamarin-forms-app-without-using-uno-ui,1,1,406,2020/2/14 2:08,"c#, xamarin, xamarin.forms, webassembly, uno-platform"
71963029,Emscripten: Can&#39;t using emscripten::val in pthread,https://stackoverflow.com/questions/71963029/emscripten-cant-using-emscriptenval-in-pthread,0,1,406,2022/4/22 11:04,"c++, webassembly, emscripten"
76230563,Dart to WASM compilation,https://stackoverflow.com/questions/76230563/dart-to-wasm-compilation,1,2,406,2023/5/12 2:16,"dart, webassembly"
70182701,DeclarationError : undeclared identifier,https://stackoverflow.com/questions/70182701/declarationerror-undeclared-identifier,-1,1,406,2021/12/1 18:37,"ethereum, solidity, smartcontracts"
76081551,Export function from GO compiling WASM,https://stackoverflow.com/questions/76081551/export-function-from-go-compiling-wasm,1,1,406,2023/4/23 3:29,"go, webassembly, go-wasm"
52278679,Security issue with hyperledger fabric&#39;s chain code (smart contract),https://stackoverflow.com/questions/52278679/security-issue-with-hyperledger-fabrics-chain-code-smart-contract,1,1,406,2018/9/11 22:49,"hyperledger-fabric, hyperledger, blockchain, smartcontracts"
73169925,How to register a Solana Fungible token in 2022,https://stackoverflow.com/questions/73169925/how-to-register-a-solana-fungible-token-in-2022,5,1,406,2022/7/30 2:58,"javascript, solana, solana-web3js, metaplex"
74381837,How to query blockchain for latest smart contract deployments with web3.py?,https://stackoverflow.com/questions/74381837/how-to-query-blockchain-for-latest-smart-contract-deployments-with-web3-py,2,2,406,2022/11/10 5:56,"python, blockchain, ethereum, smartcontracts, web3py"
74943249,Python program that buys options using IBKR,https://stackoverflow.com/questions/74943249/python-program-that-buys-options-using-ibkr,1,1,406,2022/12/29 1:27,"python, pyalgotrade"
70961446,Qt Webassembly via conan package manager,https://stackoverflow.com/questions/70961446/qt-webassembly-via-conan-package-manager,1,1,406,2022/2/3 3:10,"qt, cmake, qtquick2, webassembly, conan"
70470421,Maiar DEX: erdpy query to a smart contract response is empty,https://stackoverflow.com/questions/70470421/maiar-dex-erdpy-query-to-a-smart-contract-response-is-empty,2,1,405,2021/12/24 15:13,"elrond, erdpy"
72607997,Is there a way to pass verified parameters to smart contract function in Solidity?,https://stackoverflow.com/questions/72607997/is-there-a-way-to-pass-verified-parameters-to-smart-contract-function-in-solidit,1,2,405,2022/6/14 3:14,"ethereum, solidity, smartcontracts, encryption-asymmetric, ether"
64700362,Hyperledger Fabric: How to keep chaincode-calling application and deployed chaincode in sync ? Any ABI equivalent feature?,https://stackoverflow.com/questions/64700362/hyperledger-fabric-how-to-keep-chaincode-calling-application-and-deployed-chain,0,2,405,2020/11/5 23:33,"interface, hyperledger-fabric, hyperledger, abi, chaincode"
69165735,how do i subscirbe/listen to events on the polygon blockchain using python,https://stackoverflow.com/questions/69165735/how-do-i-subscirbe-listen-to-events-on-the-polygon-blockchain-using-python,1,0,405,2021/9/13 23:54,"python, blockchain, cryptocurrency, web3py"
